sku_id,week1,week2,week3,week4,week5
SKaloNMS,0 ,0 ,1 ,1 ,0 
SKAlOvVL,3 ,4 ,5 ,7 ,2 
SKalP3bc,1 ,2 ,2 ,3 ,1 
SKALp3Q1,21 ,27 ,36 ,47 ,16 
SKALp4Me,1 ,1 ,2 ,2 ,1 
SKALp5aI,1 ,1 ,1 ,2 ,1 
SKaLpdRI,1 ,2 ,2 ,3 ,1 
SKalPsnV,1 ,1 ,1 ,2 ,1 
SKalPT8k,6 ,8 ,10 ,13 ,4 
SKalpZMc,2 ,3 ,4 ,5 ,2 
SKalQ0IM,3 ,4 ,6 ,7 ,2 
SKaLQ51e,2 ,3 ,4 ,5 ,2 
SKalQbuz,1 ,2 ,2 ,3 ,1 
SKaLQo5N,1 ,1 ,2 ,2 ,1 
SKALqQCp,1 ,1 ,1 ,1 ,0 
SKALqQvg,2 ,3 ,3 ,4 ,1 
SKAlqS17,1 ,2 ,2 ,3 ,1 
SKalQSTm,2 ,2 ,3 ,4 ,1 
SKALqwtV,2 ,2 ,3 ,3 ,1 
SKalRAX0,1 ,2 ,2 ,3 ,1 
SKaLRFiP,1 ,2 ,2 ,3 ,1 
SKALrfNx,1 ,1 ,2 ,3 ,1 
SKALrQJo,1 ,2 ,2 ,3 ,1 
SKaLRQxo,1 ,1 ,1 ,2 ,1 
SKAlRTFi,1 ,1 ,1 ,2 ,1 
SKALs3uQ,1 ,1 ,2 ,2 ,1 
SKALSBJT,2 ,2 ,3 ,4 ,1 
SKalsetB,2 ,3 ,4 ,5 ,2 
SKAlsF0E,1 ,1 ,1 ,1 ,0 
SKAlsITr,2 ,3 ,3 ,5 ,2 
SKAlsjC9,9 ,12 ,15 ,20 ,7 
SKalsmEt,2 ,2 ,3 ,4 ,1 
SKAlsru6,1 ,2 ,2 ,3 ,1 
SKalSt10,1 ,2 ,2 ,3 ,1 
SKalSWRu,6 ,7 ,9 ,12 ,4 
SKalt3sb,2 ,2 ,3 ,4 ,1 
SKaltfGA,1 ,1 ,2 ,2 ,1 
SKALTfUq,2 ,2 ,3 ,4 ,1 
SKALtWQi,1 ,2 ,2 ,3 ,1 
SKALtXin,1 ,2 ,2 ,3 ,1 
SKALUJrE,3 ,3 ,4 ,6 ,2 
SKAluJVM,15 ,20 ,26 ,34 ,11 
SKaLUzy2,2 ,2 ,3 ,4 ,1 
SKaLV7WO,2 ,2 ,3 ,4 ,1 
SKAlVHn2,0 ,0 ,0 ,1 ,0 
SKalvWhz,3 ,4 ,5 ,7 ,2 
SKAlVwPp,2 ,2 ,3 ,4 ,1 
SKaLWFfS,1 ,2 ,2 ,3 ,1 
SKAlwgNF,3 ,3 ,4 ,6 ,2 
SKaLWIOe,1 ,1 ,2 ,2 ,1 
SKALWXBu,4 ,5 ,7 ,9 ,3 
SKAlx1M9,1 ,1 ,2 ,2 ,1 
SKalX1Re,2 ,2 ,3 ,4 ,1 
SKALxBaD,1 ,2 ,2 ,3 ,1 
SKalXbmY,8 ,10 ,13 ,17 ,6 
SKALXK0N,2 ,2 ,3 ,4 ,1 
SKAlXUnM,22 ,29 ,37 ,49 ,16 
SKalxyOE,2 ,2 ,3 ,4 ,1 
SKaLy5m7,17 ,22 ,28 ,37 ,12 
SKalY6rI,1 ,2 ,2 ,3 ,1 
SKaLYAG4,1 ,1 ,2 ,2 ,1 
SKALYBnl,1 ,2 ,2 ,3 ,1 
SKaLygpm,9 ,12 ,15 ,20 ,7 
SKaLyh3l,1 ,1 ,1 ,1 ,0 
SKaLyIOS,17 ,22 ,28 ,37 ,12 
SKalYmsS,2 ,2 ,3 ,4 ,1 
SKALZ5t3,1 ,2 ,2 ,3 ,1 
SKaLzAKd,2 ,2 ,3 ,4 ,1 
SKAlzW0u,4 ,5 ,7 ,9 ,3 
SKALZxNH,2 ,3 ,4 ,5 ,2 
SKaM061C,4 ,5 ,7 ,9 ,3 
SKam0j1s,2 ,3 ,4 ,5 ,2 
SKAM0ptq,1 ,2 ,2 ,3 ,1 
SKAm17IN,2 ,2 ,3 ,4 ,1 
SKAM1iFu,2 ,3 ,3 ,5 ,2 
SKAm1JSF,3 ,4 ,5 ,6 ,2 
SKam2ZKA,1 ,1 ,2 ,2 ,1 
SKAm3wRM,1 ,1 ,2 ,2 ,1 
SKAm3YF8,5 ,6 ,8 ,11 ,4 
SKAM3Yk1,1 ,1 ,1 ,1 ,0 
SKam4ozB,2 ,3 ,4 ,5 ,2 
SKAM4sUN,2 ,3 ,4 ,5 ,2 
SKAM4xs5,2 ,2 ,3 ,3 ,1 
SKAM5fJ4,2 ,2 ,3 ,4 ,1 
SKam5pWt,1 ,1 ,2 ,2 ,1 
SKaM5Xgk,2 ,2 ,3 ,4 ,1 
SKaM65IC,1 ,1 ,1 ,2 ,1 
SKaM6bcr,0 ,1 ,1 ,1 ,0 
SKAm6EZk,1 ,1 ,2 ,2 ,1 
SKaM6iS5,1 ,1 ,1 ,2 ,1 
SKAM6IwP,1 ,1 ,1 ,1 ,0 
SKAM6Kh5,3 ,4 ,5 ,7 ,2 
SKAm6TuZ,26 ,34 ,44 ,58 ,19 
SKam7G4q,2 ,3 ,4 ,5 ,2 
SKam7M3X,1 ,2 ,2 ,3 ,1 
SKAM7WwN,1 ,1 ,1 ,2 ,1 
SKAm9fw7,1 ,1 ,2 ,2 ,1 
SKAm9JYX,1 ,1 ,2 ,2 ,1 
SKamA9cJ,2 ,2 ,3 ,4 ,1 
SKamABKp,1 ,2 ,2 ,3 ,1 
SKAMazgY,1 ,1 ,2 ,2 ,1 
SKamb7Ov,1 ,2 ,2 ,3 ,1 
SKamBdcA,1 ,2 ,2 ,3 ,1 
SKamBgLH,2 ,3 ,4 ,5 ,2 
SKAMBGSf,1 ,1 ,1 ,2 ,1 
SKaMbPtR,2 ,3 ,4 ,5 ,2 
SKAmBvRb,4 ,5 ,7 ,9 ,3 
SKAmbXHv,3 ,4 ,5 ,7 ,2 
SKAMbyad,2 ,2 ,3 ,4 ,1 
SKAmByRc,2 ,3 ,3 ,4 ,1 
SKamc3dY,3 ,4 ,5 ,7 ,2 
SKamdB71,1 ,2 ,2 ,3 ,1 
SKAmdBQG,1 ,1 ,1 ,2 ,1 
SKAmDd9L,1 ,1 ,2 ,3 ,1 
SKAMDNyh,1 ,2 ,2 ,3 ,1 
SKamduGk,1 ,2 ,2 ,3 ,1 
SKAmdVip,3 ,3 ,5 ,6 ,2 
SKame17z,5 ,7 ,9 ,12 ,4 
SKAme7Hg,7 ,9 ,12 ,16 ,5 
SKAME82b,1 ,2 ,2 ,3 ,1 
SKamek40,1 ,1 ,2 ,2 ,1 
SKAmEYM2,1 ,1 ,2 ,2 ,1 
SKamf169,1 ,1 ,2 ,2 ,1 
SKamFCyw,1 ,1 ,1 ,2 ,1 
SKAmFiUZ,1 ,2 ,2 ,3 ,1 
SKamFnvI,1 ,2 ,2 ,3 ,1 
SKAMFqGX,1 ,1 ,1 ,2 ,1 
SKamfQzj,1 ,1 ,2 ,2 ,1 
SKAMFt0E,1 ,1 ,1 ,2 ,1 
SKamfxFS,1 ,1 ,1 ,2 ,1 
SKamG9DA,2 ,2 ,3 ,4 ,1 
SKamGOLD,1 ,1 ,1 ,2 ,1 
SKAmGVRO,1 ,2 ,3 ,3 ,1 
SKamH1WP,1 ,1 ,1 ,2 ,1 
SKAmh5z6,3 ,4 ,5 ,6 ,2 
SKAMH8wi,1 ,1 ,1 ,1 ,0 
SKamHepK,1 ,2 ,2 ,3 ,1 
SKAMHIhz,2 ,3 ,3 ,4 ,1 
SKaMHpbx,3 ,3 ,4 ,6 ,2 
SKAMHW0x,1 ,2 ,2 ,3 ,1 
SKAmi9DT,1 ,1 ,2 ,2 ,1 
SKAmiGWo,1 ,1 ,2 ,2 ,1 
SKAmIMVO,3 ,4 ,5 ,6 ,2 
SKAMIP82,2 ,3 ,4 ,5 ,2 
SKAMIurP,2 ,3 ,4 ,5 ,2 
SKaMj7XZ,1 ,1 ,1 ,2 ,1 
SKAmjd9n,2 ,3 ,4 ,5 ,2 
SKAMJfpx,1 ,1 ,2 ,2 ,1 
SKaMJHfk,1 ,1 ,1 ,2 ,1 
SKAMJWPU,2 ,2 ,3 ,4 ,1 
SKAMkCFf,1 ,2 ,3 ,3 ,1 
SKamkeAc,2 ,3 ,4 ,5 ,2 
SKamkNKl,1 ,1 ,2 ,2 ,1 
SKamkOoc,1 ,1 ,1 ,1 ,0 
SKamkpxQ,0 ,1 ,1 ,1 ,0 
SKamKqQw,2 ,2 ,3 ,4 ,1 
SKaMKtEN,2 ,3 ,4 ,5 ,2 
SKAMkx5E,2 ,2 ,3 ,3 ,1 
SKAMkxYL,2 ,3 ,3 ,4 ,1 
SKAMlaE5,12 ,16 ,20 ,27 ,9 
SKamLE7C,2 ,2 ,3 ,3 ,1 
SKAmLGOH,3 ,4 ,5 ,7 ,2 
SKamLHDc,3 ,4 ,5 ,7 ,2 
SKAmlKu8,2 ,3 ,4 ,5 ,2 
SKamLUqD,6 ,8 ,11 ,14 ,5 
SKAMmLhx,1 ,1 ,2 ,2 ,1 
SKAmn3J6,2 ,2 ,3 ,4 ,1 
SKAmnBLv,1 ,2 ,2 ,3 ,1 
SKamNdDE,9 ,11 ,15 ,20 ,7 
SKAMNpun,2 ,3 ,3 ,4 ,1 
SKAMNqh3,1 ,2 ,2 ,3 ,1 
SKAmnuWs,1 ,2 ,2 ,3 ,1 
SKAMnYDd,2 ,2 ,3 ,4 ,1 
SKamNYZB,1 ,2 ,2 ,3 ,1 
SKaMnZkP,2 ,3 ,4 ,5 ,2 
SKAMOFfJ,1 ,1 ,1 ,2 ,1 
SKAmOIqX,1 ,1 ,1 ,2 ,1 
SKAmPdvk,1 ,1 ,2 ,2 ,1 
SKAMpya6,2 ,3 ,4 ,5 ,2 
SKaMpynx,2 ,2 ,3 ,4 ,1 
SKampzcg,1 ,1 ,2 ,2 ,1 
SKamq0lV,1 ,1 ,1 ,2 ,1 
SKamq0U5,1 ,1 ,2 ,2 ,1 
SKAMQbfD,2 ,2 ,3 ,3 ,1 
SKAmQCw0,2 ,2 ,3 ,4 ,1 
SKAMqITK,1 ,1 ,2 ,2 ,1 
SKAMqR3y,1 ,1 ,2 ,2 ,1 
SKAmQr4y,1 ,1 ,2 ,2 ,1 
SKAmQt7i,59 ,77 ,100 ,132 ,44 
SKAmR36B,2 ,2 ,3 ,4 ,1 
SKamr3Qt,0 ,1 ,1 ,1 ,0 
SKamRLOy,2 ,3 ,3 ,4 ,1 
SKaMrwn0,25 ,33 ,43 ,56 ,19 
SKaMryGW,1 ,2 ,2 ,3 ,1 
SKamS8wi,1 ,1 ,2 ,2 ,1 
SKAmspIv,2 ,2 ,3 ,4 ,1 
SKAmSqQ8,4 ,5 ,6 ,8 ,3 
SKAMsRzI,2 ,2 ,3 ,4 ,1 
SKAMswLF,2 ,3 ,3 ,5 ,2 
SKamsWM6,9 ,12 ,15 ,20 ,7 
SKAMsxbi,1 ,1 ,2 ,3 ,1 
SKAMsxTq,1 ,1 ,2 ,2 ,1 
SKamSYlT,5 ,6 ,8 ,10 ,3 
SKAMt1UQ,6 ,8 ,10 ,13 ,4 
SKamtB9y,3 ,5 ,6 ,8 ,3 
SKaMTBxm,4 ,5 ,7 ,9 ,3 
SKamthyG,5 ,7 ,9 ,12 ,4 
SKAmTJvh,0 ,0 ,1 ,1 ,0 
SKaMTjYP,1 ,1 ,1 ,2 ,1 
SKamtQCY,1 ,1 ,2 ,2 ,1 
SKamTsiV,2 ,3 ,4 ,5 ,2 
SKaMtYIR,1 ,2 ,2 ,3 ,1 
SKamuCg3,1 ,2 ,2 ,3 ,1 
SKAmUkTp,3 ,3 ,4 ,6 ,2 
SKAMUp4k,5 ,6 ,8 ,11 ,4 
SKAmUqgy,3 ,4 ,6 ,7 ,2 
SKAMUWmq,1 ,1 ,2 ,2 ,1 
SKamUwYl,2 ,2 ,3 ,3 ,1 
SKAmV6nS,2 ,3 ,3 ,4 ,1 
SKAMV9UD,1 ,1 ,1 ,2 ,1 
SKAMvfbx,1 ,2 ,2 ,3 ,1 
SKamvfgj,4 ,5 ,7 ,9 ,3 
SKamVGsw,1 ,1 ,2 ,2 ,1 
SKAmVht3,4 ,5 ,7 ,9 ,3 
SKAMVKgZ,0 ,1 ,1 ,1 ,0 
SKAmvM9G,8 ,11 ,14 ,18 ,6 
SKaMvnLA,1 ,1 ,2 ,2 ,1 
SKAMvsla,2 ,2 ,3 ,4 ,1 
SKAMVUZE,2 ,3 ,4 ,5 ,2 
SKaMVWFe,0 ,1 ,1 ,1 ,0 
SKAMw07E,1 ,1 ,1 ,2 ,1 
SKAmw2J1,1 ,1 ,2 ,2 ,1 
SKaMwAko,2 ,2 ,3 ,4 ,1 
SKaMWALV,1 ,1 ,2 ,2 ,1 
SKAMWiDK,3 ,4 ,5 ,6 ,2 
SKAmWjkf,1 ,2 ,2 ,3 ,1 
SKaMWKPs,3 ,3 ,4 ,6 ,2 
SKAMwQIe,1 ,1 ,1 ,1 ,0 
SKAmwR59,2 ,2 ,3 ,4 ,1 
SKAMWzga,1 ,1 ,2 ,2 ,1 
SKamXAIi,2 ,3 ,4 ,5 ,2 
SKAmXgPG,1 ,1 ,2 ,2 ,1 
SKamXqZD,1 ,1 ,2 ,2 ,1 
SKAMy2Wj,1 ,2 ,2 ,3 ,1 
SKamY3ST,1 ,1 ,2 ,2 ,1 
SKamY5vt,2 ,2 ,3 ,3 ,1 
SKaMyFch,2 ,3 ,3 ,4 ,1 
SKAMyGJc,1 ,2 ,2 ,3 ,1 
SKamYh3y,2 ,2 ,3 ,3 ,1 
SKAMyuK3,1 ,1 ,1 ,2 ,1 
SKAmyxGq,1 ,1 ,2 ,2 ,1 
SKaMz4Ud,1 ,1 ,1 ,2 ,1 
SKAMzdq5,2 ,2 ,3 ,4 ,1 
SKamzIYE,2 ,2 ,3 ,4 ,1 
SKaMZjPX,1 ,1 ,1 ,1 ,0 
SKamzKQO,3 ,4 ,5 ,6 ,2 
SKAmZtVk,1 ,1 ,2 ,2 ,1 
SKAN0TRX,2 ,2 ,3 ,4 ,1 
SKaN0WMT,2 ,2 ,3 ,4 ,1 
SKan1c7Y,1 ,1 ,1 ,2 ,1 
SKAn1KHC,2 ,2 ,3 ,4 ,1 
SKan1kKA,1 ,1 ,1 ,2 ,1 
SKAN2I5Y,7 ,8 ,11 ,15 ,5 
SKAn2mrD,1 ,1 ,2 ,2 ,1 
SKaN2P7S,1 ,2 ,2 ,3 ,1 
SKaN2TZQ,0 ,0 ,1 ,1 ,0 
SKaN3L2i,6 ,8 ,10 ,14 ,5 
SKAn41m8,3 ,4 ,6 ,7 ,2 
SKAn4RFJ,1 ,1 ,2 ,2 ,1 
SKAN51o2,2 ,3 ,3 ,4 ,1 
SKaN53ug,2 ,2 ,3 ,4 ,1 
SKAn5k71,4 ,5 ,7 ,9 ,3 
SKaN5xMf,2 ,3 ,4 ,5 ,2 
SKAn6zoC,2 ,2 ,3 ,4 ,1 
SKAn7dNr,1 ,2 ,2 ,3 ,1 
SKan7IzV,1 ,2 ,2 ,3 ,1 
SKan7qfp,4 ,5 ,6 ,8 ,3 
SKAn7uPc,1 ,1 ,2 ,2 ,1 
SKAn7VZu,1 ,1 ,1 ,1 ,0 
SKan87Sw,5 ,6 ,8 ,11 ,4 
SKAN8dKI,1 ,2 ,2 ,3 ,1 
SKaN8OgF,3 ,5 ,6 ,8 ,3 
SKAN8r0I,0 ,1 ,1 ,1 ,0 
SKaN8WUg,3 ,4 ,5 ,7 ,2 
SKaN9AzB,1 ,1 ,2 ,2 ,1 
SKAn9b3Z,2 ,3 ,3 ,4 ,1 
SKaN9FE2,1 ,1 ,2 ,2 ,1 
SKAN9FTc,1 ,2 ,2 ,3 ,1 
SKAN9jTb,1 ,2 ,2 ,3 ,1 
SKan9O3s,2 ,2 ,3 ,4 ,1 
SKaNACOT,1 ,1 ,2 ,2 ,1 
SKanAeok,1 ,2 ,2 ,3 ,1 
SKaNAhj7,13 ,17 ,23 ,30 ,10 
SKaNALTV,2 ,2 ,3 ,4 ,1 
SKAnB3zk,2 ,2 ,3 ,4 ,1 
SKANblu1,2 ,2 ,3 ,4 ,1 
SKanBPdH,1 ,1 ,1 ,2 ,1 
SKAnCMu8,2 ,2 ,3 ,4 ,1 
SKANCqH3,2 ,2 ,3 ,4 ,1 
SKAncRhu,1 ,1 ,1 ,2 ,1 
SKaNcTgO,1 ,2 ,3 ,3 ,1 
SKanCu78,1 ,2 ,2 ,3 ,1 
SKaNcUpe,2 ,2 ,3 ,3 ,1 
SKaNd8b3,22 ,29 ,38 ,50 ,17 
SKanDoNi,5 ,6 ,8 ,11 ,4 
SKaNdtkK,1 ,1 ,1 ,2 ,1 
SKaNDv9l,1 ,2 ,2 ,3 ,1 
SKaNE4bP,2 ,2 ,3 ,3 ,1 
SKanEAHG,4 ,5 ,7 ,9 ,3 
SKaneNWm,1 ,2 ,2 ,3 ,1 
SKaNeSBn,13 ,17 ,23 ,30 ,10 
SKaNESMj,1 ,2 ,2 ,3 ,1 
SKANEspX,2 ,2 ,3 ,4 ,1 
SKANezGL,2 ,3 ,4 ,5 ,2 
SKANfegt,1 ,1 ,1 ,2 ,1 
SKAnFhEa,1 ,2 ,2 ,3 ,1 
SKANFlLx,3 ,4 ,5 ,7 ,2 
SKANfoG6,1 ,2 ,2 ,3 ,1 
SKaNFQzT,34 ,44 ,58 ,76 ,25 
SKaNFtRj,4 ,5 ,6 ,8 ,3 
SKaNgDi9,2 ,3 ,3 ,4 ,1 
SKAngQPV,2 ,3 ,4 ,5 ,2 
SKanGsXB,2 ,2 ,3 ,3 ,1 
SKanH8Q1,1 ,1 ,1 ,1 ,0 
SKaNhFY1,6 ,8 ,11 ,14 ,5 
SKaNHLgh,2 ,3 ,4 ,5 ,2 
SKaNhMF7,2 ,2 ,3 ,4 ,1 
SKanHrkK,2 ,3 ,4 ,5 ,2 
SKANHUrG,4 ,5 ,6 ,8 ,3 
SKaNHysW,2 ,2 ,3 ,4 ,1 
SKaNI03g,1 ,1 ,1 ,2 ,1 
SKanIcAy,1 ,2 ,2 ,3 ,1 
SKaNIdbu,1 ,2 ,2 ,3 ,1 
SKaNidFD,1 ,2 ,2 ,3 ,1 
SKANIjBk,2 ,2 ,3 ,3 ,1 
SKaNIoCE,2 ,3 ,4 ,5 ,2 
SKaNipHf,1 ,1 ,1 ,2 ,1 
SKAnIyEP,1 ,2 ,2 ,3 ,1 
SKANIYFV,1 ,2 ,2 ,3 ,1 
SKanj0fC,3 ,4 ,5 ,7 ,2 
SKanJb7Z,5 ,6 ,8 ,10 ,3 
SKANjtC9,1 ,1 ,1 ,2 ,1 
SKANjX81,1 ,2 ,3 ,3 ,1 
SKanK6LU,1 ,1 ,2 ,2 ,1 
SKaNKigW,1 ,1 ,1 ,2 ,1 
SKANkIQJ,1 ,1 ,1 ,1 ,0 
SKaNKJgL,1 ,2 ,3 ,3 ,1 
SKaNKznw,10 ,13 ,17 ,23 ,8 
SKAnL8qT,1 ,2 ,2 ,3 ,1 
SKAnLEPz,1 ,1 ,1 ,2 ,1 
SKaNLFYO,2 ,2 ,3 ,4 ,1 
SKanLhmX,5 ,7 ,9 ,12 ,4 
SKAnLthN,2 ,2 ,3 ,4 ,1 
SKANLVxY,1 ,1 ,2 ,2 ,1 
SKAnLYxC,1 ,1 ,1 ,2 ,1 
SKAnmaHk,2 ,3 ,4 ,5 ,2 
SKAnMg3i,2 ,2 ,3 ,4 ,1 
SKAnmpfi,1 ,1 ,2 ,2 ,1 
SKanmRZP,4 ,6 ,7 ,10 ,3 
SKANMTY6,1 ,1 ,2 ,2 ,1 
SKAnN4xJ,1 ,2 ,2 ,3 ,1 
SKANnEiu,1 ,2 ,2 ,3 ,1 
SKaNnRsT,2 ,2 ,3 ,3 ,1 
SKano7kh,5 ,7 ,9 ,12 ,4 
SKAno8PV,9 ,11 ,15 ,19 ,6 
SKAnODeH,1 ,2 ,2 ,3 ,1 
SKanOeTu,2 ,3 ,4 ,5 ,2 
SKAnoGlh,3 ,4 ,6 ,7 ,2 
SKAnP0b8,1 ,1 ,1 ,2 ,1 
SKanpAVY,2 ,2 ,3 ,4 ,1 
SKaNPcvT,5 ,6 ,8 ,11 ,4 
SKANPixC,1 ,1 ,1 ,1 ,0 
SKanpjYM,2 ,2 ,3 ,4 ,1 
SKAnPkG9,1 ,2 ,2 ,3 ,1 
SKaNpxwU,1 ,1 ,2 ,2 ,1 
SKanQ4K0,8 ,11 ,14 ,18 ,6 
SKAnQaxs,1 ,1 ,1 ,1 ,0 
SKaNQd2W,2 ,3 ,3 ,4 ,1 
SKanQds9,2 ,3 ,4 ,5 ,2 
SKANQenx,1 ,1 ,2 ,2 ,1 
SKAnR4P3,2 ,3 ,3 ,5 ,2 
SKANR5GD,4 ,5 ,6 ,8 ,3 
SKANreYD,2 ,2 ,3 ,4 ,1 
SKANrg87,3 ,4 ,5 ,7 ,2 
SKanRLVQ,2 ,3 ,4 ,5 ,2 
SKanrm3Z,7 ,10 ,13 ,17 ,6 
SKANrnpu,1 ,2 ,2 ,3 ,1 
SKANRUTe,2 ,2 ,3 ,4 ,1 
SKAnS4km,1 ,1 ,1 ,2 ,1 
SKAns6wo,2 ,2 ,3 ,4 ,1 
SKAnsKVS,8 ,10 ,14 ,18 ,6 
SKANst9F,3 ,4 ,5 ,6 ,2 
SKant4Vd,2 ,3 ,4 ,5 ,2 
SKaNT9LW,2 ,2 ,3 ,3 ,1 
SKAnTcMO,9 ,12 ,16 ,21 ,7 
SKanu1kh,3 ,4 ,5 ,7 ,2 
SKAnU8Ly,1 ,2 ,2 ,3 ,1 
SKAnUcrX,1 ,1 ,2 ,2 ,1 
SKaNUpAg,1 ,2 ,2 ,3 ,1 
SKANUQ5J,4 ,5 ,7 ,9 ,3 
SKANuR0h,1 ,2 ,2 ,3 ,1 
SKANuXdo,1 ,1 ,1 ,2 ,1 
SKaNUZcW,2 ,2 ,3 ,3 ,1 
SKANv3BF,1 ,1 ,2 ,3 ,1 
SKaNV9wh,2 ,2 ,3 ,4 ,1 
SKanvs6S,2 ,2 ,3 ,4 ,1 
SKaNvxF6,1 ,2 ,2 ,3 ,1 
SKaNwWdm,2 ,2 ,3 ,3 ,1 
SKaNx0Bj,2 ,2 ,3 ,4 ,1 
SKAnx0VL,7 ,10 ,12 ,16 ,5 
SKANxpt1,2 ,2 ,3 ,4 ,1 
SKANxquj,1 ,2 ,2 ,3 ,1 
SKaNxu94,2 ,3 ,4 ,5 ,2 
SKaNxVfn,8 ,11 ,14 ,19 ,6 
SKanXxs2,2 ,3 ,4 ,5 ,2 
SKAnY9fQ,1 ,2 ,2 ,3 ,1 
SKAnYBCa,1 ,1 ,2 ,2 ,1 
SKANYJZu,2 ,3 ,3 ,4 ,1 
SKANyS9n,2 ,3 ,4 ,5 ,2 
SKAnZ1Ge,1 ,2 ,2 ,3 ,1 
SKaNZ1GJ,1 ,1 ,1 ,1 ,0 
SKAnz35j,2 ,2 ,3 ,4 ,1 
SKanz4Ce,1 ,1 ,1 ,1 ,0 
SKANZbT8,1 ,1 ,1 ,1 ,0 
SKAnzdXI,1 ,2 ,2 ,3 ,1 
SKanzOWZ,3 ,3 ,4 ,6 ,2 
SKANZR6k,1 ,2 ,2 ,3 ,1 
SKaNzrjl,2 ,2 ,3 ,4 ,1 
SKaNzs7y,3 ,4 ,5 ,6 ,2 
SKanZUuF,1 ,1 ,2 ,2 ,1 
SKANZXrw,3 ,4 ,5 ,7 ,2 
SKao03qe,1 ,2 ,2 ,3 ,1 
SKao0pAS,1 ,1 ,1 ,1 ,0 
SKAO0pF1,5 ,6 ,8 ,10 ,3 
SKAo1Shw,6 ,8 ,10 ,13 ,4 
SKAo28qh,1 ,2 ,2 ,3 ,1 
SKao2EX7,1 ,2 ,2 ,3 ,1 
SKaO2jRA,15 ,20 ,26 ,34 ,11 
SKAo2rQe,1 ,1 ,1 ,2 ,1 
SKaO3o96,2 ,2 ,3 ,4 ,1 
SKAO3qkF,10 ,13 ,17 ,23 ,8 
SKao43AZ,1 ,1 ,1 ,2 ,1 
SKAO4csW,1 ,2 ,2 ,3 ,1 
SKAO4ebI,2 ,2 ,3 ,4 ,1 
SKaO5Nyq,3 ,3 ,5 ,6 ,2 
SKaO6HmI,3 ,3 ,4 ,6 ,2 
SKAo7Mwy,1 ,1 ,2 ,3 ,1 
SKaO7pvk,1 ,1 ,1 ,2 ,1 
SKAo8EhJ,1 ,2 ,2 ,3 ,1 
SKao8i6e,1 ,1 ,2 ,2 ,1 
SKaOA5RX,3 ,3 ,5 ,6 ,2 
SKaoAlGq,1 ,2 ,2 ,3 ,1 
SKaOAr3D,2 ,3 ,4 ,5 ,2 
SKaoATE9,2 ,2 ,3 ,3 ,1 
SKaob03x,3 ,4 ,5 ,7 ,2 
SKaoB4Nt,15 ,19 ,25 ,33 ,11 
SKAOBdGf,2 ,2 ,3 ,4 ,1 
SKAObTf6,1 ,1 ,2 ,2 ,1 
SKaoC0LX,2 ,2 ,3 ,4 ,1 
SKaOc53d,1 ,2 ,2 ,3 ,1 
SKAocD0d,1 ,1 ,1 ,2 ,1 
SKAoCsrH,2 ,3 ,4 ,5 ,2 
SKaoD4Yy,6 ,8 ,11 ,14 ,5 
SKAOdGUc,2 ,2 ,3 ,4 ,1 
SKaodKjP,6 ,8 ,11 ,14 ,5 
SKaOdQms,2 ,2 ,3 ,4 ,1 
SKaODzNm,1 ,2 ,2 ,3 ,1 
SKAOdzV6,2 ,2 ,3 ,4 ,1 
SKAoeDY9,1 ,2 ,2 ,3 ,1 
SKaoEGL7,2 ,2 ,3 ,4 ,1 
SKAoeldf,4 ,5 ,6 ,8 ,3 
SKAoEpbt,4 ,6 ,7 ,10 ,3 
SKaoEuDO,5 ,6 ,8 ,10 ,3 
SKaOeuKv,0 ,1 ,1 ,1 ,0 
SKaOEx82,1 ,2 ,2 ,3 ,1 
SKaoFBdA,1 ,1 ,2 ,2 ,1 
SKAofsp1,4 ,5 ,7 ,9 ,3 
SKaOgH9x,5 ,7 ,9 ,12 ,4 
SKAogM90,3 ,5 ,6 ,8 ,3 
SKAoguW2,1 ,1 ,2 ,2 ,1 
SKAoGV2H,1 ,1 ,1 ,2 ,1 
SKaogW1A,1 ,2 ,2 ,3 ,1 
SKAOGXpi,2 ,2 ,3 ,4 ,1 
SKaOH0Pc,2 ,3 ,4 ,5 ,2 
SKaoh7gE,46 ,60 ,79 ,104 ,35 
SKAohKfS,3 ,4 ,5 ,7 ,2 
SKAohT0E,2 ,2 ,3 ,4 ,1 
SKaoIb01,1 ,2 ,2 ,3 ,1 
SKaoidfU,2 ,2 ,3 ,4 ,1 
SKaoigtE,1 ,1 ,1 ,2 ,1 
SKaoij8t,1 ,1 ,2 ,2 ,1 
SKAOiShF,1 ,2 ,2 ,3 ,1 
SKAoIsp4,1 ,2 ,2 ,3 ,1 
SKaOj9oC,2 ,3 ,4 ,5 ,2 
SKaoJn6C,8 ,10 ,13 ,17 ,6 
SKAok56p,2 ,3 ,3 ,4 ,1 
SKAOkC9Y,1 ,1 ,1 ,1 ,0 
SKAOKYtq,2 ,2 ,3 ,4 ,1 
SKaOldzR,1 ,1 ,1 ,2 ,1 
SKAOM5wg,2 ,2 ,3 ,4 ,1 
SKAoM8Z7,1 ,1 ,2 ,2 ,1 
SKaompqW,2 ,2 ,3 ,4 ,1 
SKAoMt2X,1 ,1 ,2 ,3 ,1 
SKaomt7z,2 ,2 ,3 ,4 ,1 
SKaoN68l,1 ,1 ,2 ,2 ,1 
SKAONaT1,2 ,2 ,3 ,4 ,1 
SKAonau9,3 ,3 ,5 ,6 ,2 
SKAoND0t,2 ,2 ,3 ,4 ,1 
